filename,ticker_in_file,    Settlement Date,Short Interest,Avg Daily Share Volume,Days To Cover
EFII,EFII,8/15/2014,1374449,238243,5.769105
EFII,EFII,7/31/2014,1462702,329507,4.439062
EFII,EFII,7/15/2014,1517410,325997,4.654675
EFII,EFII,6/30/2014,1422454,305235,4.660193
EFII,EFII,6/13/2014,1303833,218916,5.955860
EFII,EFII,5/30/2014,1260172,261574,4.817650
EFII,EFII,5/15/2014,1175397,445080,2.640867
EFII,EFII,4/30/2014,898642,531782,1.689869
EFII,EFII,4/15/2014,818575,354346,2.310101
EFII,EFII,3/31/2014,773142,314383,2.459236
EFII,EFII,3/14/2014,720337,235546,3.058158
EFII,EFII,2/28/2014,644714,324606,1.986143
EFII,EFII,2/14/2014,765693,381962,2.004631
EFII,EFII,1/31/2014,609823,492298,1.238727
EFII,EFII,1/15/2014,385227,429736,1.000000
EFII,EFII,12/31/2013,393979,320484,1.229325
EFII,EFII,12/13/2013,441902,313231,1.410786
EFII,EFII,11/29/2013,427484,324315,1.318114
EFII,EFII,11/15/2013,553837,454713,1.217992
EFII,EFII,10/31/2013,658309,351311,1.873864
EFII,EFII,10/15/2013,831319,254855,3.261929
EFII,EFII,9/30/2013,821028,221122,3.713009
EFII,EFII,9/13/2013,869424,237729,3.657206
EFII,EFII,8/30/2013,716316,213434,3.356148
EFII,EFII,8/15/2013,594314,239970,2.476618
